Year,Company_Name,Sector,Revenue_SAR,Net_Income_SAR,Operating_Income_SAR,Total_Assets_SAR,Total_Liabilities_SAR,Revenue_Growth_%,Operating_Margin_%,Net_Profit_Margin_%,Liabilities_to_Assets_Ratio,Asset_Turnover_Ratio
2019,Dar Alarkan,Real Estate Development,3491856.0,304590.0,649653.0,28049229.0,9039741.0,,18.60480500914127,8.722868296974445,32.22812648433224,0.12449026673781301
2020,Dar Alarkan,Real Estate Development,1944854.0,18794.0,503318.0,30934616.0,11908436.0,-44.30314423046082,25.879474757488225,0.9663450315550678,38.495502901991735,0.06286982841487349
2021,Dar Alarkan,Real Estate Development,2493078.0,132520.0,684783.0,31961680.0,12802050.0,28.188439852040315,27.467371658648464,5.315517605145126,40.05437135970325,0.078002095008773
2022,Dar Alarkan,Real Estate Development,3925499.0,441720.0,1099653.0,33512853.0,13908725.0,57.45592396226673,28.013075535110314,11.252582155797262,41.50265869635152,0.11713413358152468
2023,Dar Alarkan,Real Estate Development,2707100.0,610758.0,865310.0,33655304.0,13363423.0,-31.03806675278735,31.964463817369143,22.56133870193196,39.7067368638239,0.08043605845901734
2024,Dar Alarkan,Real Estate Development,3759022.0,806840.0,1334107.0,36940222.0,15839508.0,38.85789220937534,35.49080053269174,21.464093586044456,42.87875692788202,0.10175959418976963
