Company_Name,Revenue_Growth_%,Operating_Margin_%,Net_Profit_Margin_%,Liabilities_to_Assets_Ratio,Asset_Turnover_Ratio,Revenue_Growth_Volatility,Revenue_CAGR
Mobily,6.252047338446998,13.35422252386382,8.992235824079183,58.585697877856724,0.40021270018294025,1.5446835970590083,6.243104175579628
STC,6.903197272559908,20.828596594570794,21.20781231614684,58.30750495817997,0.6009227968952465,1.0835282199149383,6.898815899263733
Zain KSA,4.568954066656216,11.94147702011597,6.2285907810895464,68.43384600859885,0.3191931636101057,7.918138727899391,4.3284823158568075
